,time,temperature_2m,relativehumidity_2m,apparent_temperature,surface_pressure,snowfall,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,windspeed_10m,winddirection_10m,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,days_since_Jan1_2000,season
17394,2019-05-01T19:00,5.2,67,1.0,993.4,0.0,6.0,0.0,6.0,0.0,12.0,83,0.06,3.7,0.272,7060.791666666667,Spring
14391,2019-04-10T22:00,-0.4,70,-3.1,1000.8,0.0,0.0,0.0,0.0,0.0,10.4,284,0.02,0.2,0.254,7039.916666666667,Spring
20258,2019-05-21T16:00,11.7,54,8.1,982.9,0.0,344.0,167.0,177.0,287.5,23.4,307,0.23,11.5,0.291,7080.666666666667,Spring
18200,2019-05-07T09:00,17.4,66,14.9,997.5,0.0,634.0,516.0,118.0,782.2,12.1,207,0.33,13.5,0.249,7066.375,Spring
20970,2019-05-26T15:00,22.4,59,23.2,966.2,0.0,510.0,334.0,176.0,425.7,16.5,302,0.38,18.6,0.289,7085.625,Spring
14710,2019-04-13T03:00,10.9,99,9.7,995.6,0.0,0.0,0.0,0.0,0.0,12.6,177,0.0,5.9,0.254,7042.125,Spring
17862,2019-05-05T01:00,7.7,95,5.6,985.4,0.0,0.0,0.0,0.0,0.0,4.4,81,0.0,5.0,0.274,7064.041666666667,Spring
14068,2019-04-08T16:00,2.8,99,1.0,974.0,0.0,76.0,3.0,73.0,3.2,12.0,139,0.04,2.3,0.376,7037.666666666667,Spring
22826,2019-06-08T12:00,20.9,39,21.5,978.8,0.0,983.0,868.0,115.0,939.6,10.5,333,0.65,18.2,0.244,7098.5,Spring
24395,2019-06-19T09:00,22.5,70,24.3,981.8,0.0,639.0,492.0,147.0,715.5,6.5,186,0.41,19.5,0.215,7109.375,Spring
12269,2019-03-27T04:00,-2.1,39,-7.6,1008.1,0.0,0.0,0.0,0.0,0.0,6.2,353,0.02,-1.3,0.269,7025.166666666667,Spring
17570,2019-05-03T00:00,5.8,100,5.7,988.9,0.0,0.0,0.0,0.0,0.0,6.0,115,0.0,6.1,0.366,7062.0,Spring
15312,2019-04-17T08:00,8.7,49,6.1,998.7,0.0,420.0,347.0,73.0,732.9,5.6,320,0.19,2.3,0.274,7046.333333333333,Spring
12160,2019-03-26T10:00,-4.8,55,-8.8,1010.5,0.0,644.0,511.0,133.0,865.2,10.5,333,0.16,-0.8,0.259,7024.416666666667,Spring
20936,2019-05-26T09:00,19.3,87,21.0,983.2,0.0,453.0,262.0,191.0,338.6,13.1,233,0.27,15.6,0.311,7085.375,Spring
12884,2019-03-31T11:00,7.1,87,0.0,972.7,0.0,136.0,2.0,134.0,7.4,17.7,268,0.05,0.3,0.366,7029.458333333333,Spring
17827,2019-05-04T19:00,9.9,87,10.4,982.9,0.0,22.0,4.0,18.0,23.9,4.8,257,0.03,8.0,0.291,7063.791666666667,Spring
23835,2019-06-15T12:00,20.3,59,22.4,994.5,0.0,870.0,756.0,114.0,731.6,19.5,192,0.55,16.4,0.242,7105.5,Spring
21522,2019-05-30T11:00,20.3,54,18.3,979.8,0.0,865.0,721.0,144.0,759.8,13.5,205,0.47,16.0,0.257,7089.458333333333,Spring
21825,2019-06-01T13:00,19.2,50,19.5,981.3,0.0,920.0,789.0,131.0,819.5,2.9,187,0.55,16.7,0.222,7091.541666666667,Spring
18827,2019-05-11T17:00,9.7,53,6.5,991.2,0.0,249.0,116.0,133.0,254.6,9.4,342,0.14,8.7,0.271,7070.708333333333,Spring
23708,2019-06-14T15:00,13.4,89,12.6,977.9,0.0,243.0,60.0,183.0,63.6,19.6,244,0.13,13.5,0.309,7104.625,Spring
24242,2019-06-18T08:00,17.6,84,17.3,983.8,0.0,206.0,28.0,178.0,30.1,2.2,81,0.13,15.9,0.311,7108.333333333333,Spring
19110,2019-05-13T17:00,11.0,70,7.6,966.9,0.0,110.0,21.0,89.0,74.8,8.2,128,0.08,9.9,0.245,7072.708333333333,Spring
19605,2019-05-17T03:00,7.2,90,5.1,981.1,0.0,0.0,0.0,0.0,0.0,10.1,145,0.0,5.8,0.256,7076.125,Spring
