,time,temperature_2m,relativehumidity_2m,apparent_temperature,surface_pressure,snowfall,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,windspeed_10m,winddirection_10m,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,days_since_Jan1_2000,season
14916,2016-04-13T14:00,5.4,42,1.6,999.9,0.0,774.0,627.0,147.0,834.1,9.4,317,0.29,1.8,0.286,5947.583333333333,Spring
16703,2016-04-25T23:00,3.9,62,2.8,981.7,0.0,0.0,0.0,0.0,0.0,6.4,38,0.03,5.1,0.266,5959.958333333333,Spring
13407,2016-04-03T02:00,-0.6,69,-5.5,947.2,0.0,0.0,0.0,0.0,0.0,15.3,341,0.03,1.2,0.278,5937.083333333333,Spring
15213,2016-04-15T15:00,11.3,41,11.2,1014.1,0.0,690.0,601.0,89.0,922.1,10.8,356,0.38,7.5,0.242,5949.625,Spring
23943,2016-06-15T06:00,15.2,80,15.5,991.9,0.0,149.0,100.0,49.0,333.1,9.7,292,0.11,14.0,0.174,6010.25,Spring
21964,2016-06-01T12:00,23.7,41,24.7,994.8,0.0,751.0,475.0,276.0,584.2,3.8,287,0.51,21.2,0.154,5996.5,Spring
20718,2016-05-23T21:00,16.1,63,12.2,983.9,0.0,0.0,0.0,0.0,0.0,8.7,52,0.04,15.4,0.203,5987.875,Spring
21809,2016-05-31T10:00,21.0,51,23.9,995.8,0.0,815.0,715.0,100.0,874.1,12.9,257,0.54,18.7,0.188,5995.416666666667,Spring
23086,2016-06-09T07:00,5.8,88,1.9,976.1,0.0,75.0,1.0,74.0,0.1,19.6,284,0.04,7.5,0.274,6004.291666666667,Spring
23584,2016-06-12T18:00,9.8,73,7.8,990.7,0.0,58.0,2.0,56.0,25.3,14.7,306,0.07,12.0,0.24,6007.75,Spring
19770,2016-05-17T07:00,6.6,65,4.6,992.8,0.0,320.0,252.0,68.0,601.7,4.0,297,0.12,4.6,0.26,5981.291666666667,Spring
19571,2016-05-15T21:00,3.8,95,-0.7,961.4,0.0,0.0,0.0,0.0,0.0,15.1,271,0.0,5.1,0.285,5979.875,Spring
18960,2016-05-11T16:00,18.1,32,16.2,988.5,0.0,607.0,523.0,84.0,889.4,9.8,6,0.4,14.7,0.29,5975.666666666667,Spring
11632,2016-03-21T18:00,1.3,40,-3.7,961.6,0.0,57.0,27.0,30.0,348.7,15.0,316,0.07,-0.1,0.25,5924.75,Spring
19739,2016-05-17T01:00,2.8,79,1.6,990.2,0.0,0.0,0.0,0.0,0.0,1.4,270,0.0,2.4,0.261,5981.041666666667,Spring
22297,2016-06-03T20:00,19.6,89,20.6,994.2,0.0,2.0,0.0,2.0,5.1,9.1,198,0.03,18.8,0.149,5998.833333333333,Spring
21633,2016-05-30T05:00,15.7,100,16.2,971.0,0.0,4.0,0.0,4.0,0.0,9.7,184,0.02,15.8,0.174,5994.208333333333,Spring
20810,2016-05-24T12:00,25.3,38,26.3,986.9,0.0,806.0,665.0,141.0,783.9,4.8,27,0.57,20.5,0.19,5988.5,Spring
24617,2016-06-19T22:00,22.9,64,23.1,995.1,0.0,0.0,0.0,0.0,0.0,9.4,182,0.04,20.4,0.148,6014.916666666667,Spring
11484,2016-03-20T18:00,0.7,54,-1.6,993.9,0.0,56.0,32.0,24.0,403.2,8.0,108,0.04,0.5,0.245,5923.75,Spring
19475,2016-05-15T05:00,4.9,100,1.8,971.8,0.0,2.0,0.0,2.0,0.0,12.0,263,0.02,7.2,0.334,5979.208333333333,Spring
15807,2016-04-19T18:00,9.2,47,6.3,991.8,0.0,158.0,106.0,52.0,572.1,12.7,315,0.12,7.8,0.264,5953.75,Spring
23289,2016-06-10T17:00,17.4,61,17.9,983.1,0.0,261.0,110.0,151.0,238.3,8.4,10,0.18,15.5,0.28,6005.708333333333,Spring
14326,2016-04-09T11:00,-1.2,52,-8.9,981.0,0.0,377.0,74.0,303.0,124.0,12.6,290,0.1,-0.7,0.28,5943.458333333333,Spring
21639,2016-05-30T06:00,16.7,98,19.0,986.9,0.0,37.0,0.0,37.0,0.0,13.8,165,0.04,16.3,0.197,5994.25,Spring
