,time,temperature_2m,relativehumidity_2m,apparent_temperature,surface_pressure,snowfall,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,windspeed_10m,winddirection_10m,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,days_since_Jan1_2000,season
14347,2014-04-10T15:00,15.3,37,11.6,994.1,0.0,679.0,588.0,91.0,919.7,21.8,202,0.42,8.5,0.277,5213.625,Spring
14108,2014-04-08T23:00,3.1,94,0.8,954.7,0.0,0.0,0.0,0.0,0.0,15.6,285,0.0,-1.1,0.351,5211.958333333333,Spring
13508,2014-04-04T19:00,2.3,76,-2.1,965.5,0.0,0.0,0.0,0.0,0.0,21.5,145,0.05,-1.3,0.29,5207.791666666667,Spring
15969,2014-04-21T21:00,12.2,73,12.6,980.3,0.0,0.0,0.0,0.0,0.0,5.1,219,0.02,5.7,0.3,5224.875,Spring
19907,2014-05-19T05:00,5.8,76,3.1,988.3,0.0,12.0,5.0,7.0,0.0,6.8,288,0.02,4.7,0.31,5252.208333333333,Spring
23776,2014-06-15T02:00,13.5,82,11.6,984.3,0.0,0.0,0.0,0.0,0.0,12.2,326,0.02,13.8,0.298,5279.083333333333,Spring
15522,2014-04-18T19:00,5.1,63,3.7,1004.5,0.0,19.0,10.0,9.0,70.5,11.5,178,0.07,2.9,0.257,5221.791666666667,Spring
11248,2014-03-20T02:00,-0.6,87,-4.3,980.3,0.07,0.0,0.0,0.0,0.0,18.4,157,0.01,-1.3,0.213,5192.083333333333,Spring
23256,2014-06-11T12:00,20.6,50,18.8,999.5,0.0,308.0,54.0,254.0,130.5,9.0,95,0.24,18.9,0.143,5275.5,Spring
22975,2014-06-09T13:00,25.7,53,27.6,970.8,0.0,571.0,413.0,158.0,543.0,5.2,12,0.43,22.3,0.181,5273.541666666667,Spring
14727,2014-04-13T06:00,3.6,94,1.1,993.1,0.0,4.0,0.0,4.0,0.0,12.3,128,0.03,-0.8,0.322,5216.25,Spring
20039,2014-05-20T03:00,7.2,82,4.4,985.9,0.0,0.0,0.0,0.0,0.0,6.6,311,0.0,6.0,0.297,5253.125,Spring
16761,2014-04-27T09:00,3.7,95,-0.9,986.3,0.0,182.0,16.0,166.0,15.6,14.6,10,0.05,3.4,0.287,5230.375,Spring
24294,2014-06-18T17:00,21.5,70,25.3,995.1,0.0,344.0,211.0,133.0,373.1,8.4,295,0.24,18.6,0.242,5282.708333333333,Spring
14858,2014-04-14T04:00,7.0,99,7.0,983.3,0.0,0.0,0.0,0.0,0.0,15.0,150,0.0,-0.7,0.354,5217.166666666667,Spring
16050,2014-04-22T11:00,15.0,57,14.1,982.6,0.0,411.0,94.0,317.0,106.5,11.6,164,0.28,8.4,0.233,5225.458333333333,Spring
16480,2014-04-25T10:00,8.8,44,7.1,983.8,0.0,704.0,504.0,200.0,634.4,4.7,9,0.33,4.4,0.298,5228.416666666667,Spring
18577,2014-05-10T00:00,11.7,99,10.1,970.3,0.0,0.0,0.0,0.0,0.0,15.6,165,0.0,9.0,0.232,5243.0,Spring
18875,2014-05-12T01:00,10.6,68,7.1,989.5,0.0,0.0,0.0,0.0,0.0,8.7,197,0.03,10.1,0.243,5245.041666666667,Spring
23849,2014-06-15T14:00,23.1,50,25.4,995.4,0.0,888.0,729.0,159.0,682.3,13.9,323,0.6,20.1,0.208,5279.583333333333,Spring
22899,2014-06-09T00:00,18.3,79,18.4,994.7,0.0,0.0,0.0,0.0,0.0,0.7,180,0.0,15.2,0.192,5273.0,Spring
12949,2014-03-31T22:00,0.3,76,-2.3,995.3,0.0,0.0,0.0,0.0,0.0,18.2,351,0.03,-1.4,0.32,5203.916666666667,Spring
24255,2014-06-18T10:00,22.3,68,24.3,989.4,0.0,333.0,49.0,284.0,54.7,21.7,313,0.31,20.5,0.172,5282.416666666667,Spring
11559,2014-03-22T06:00,-7.3,85,-10.5,978.5,0.0,0.0,0.0,0.0,0.0,9.4,137,0.0,-1.9,0.333,5194.25,Spring
20808,2014-05-25T12:00,21.4,54,21.7,973.0,0.0,673.0,524.0,149.0,639.9,5.6,310,0.45,17.2,0.277,5258.5,Spring
