,time,temperature_2m,relativehumidity_2m,apparent_temperature,surface_pressure,snowfall,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,windspeed_10m,winddirection_10m,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,days_since_Jan1_2000,season
13288,2013-04-03T06:00,-3.9,62,-7.1,993.7,0.0,11.0,5.0,6.0,0.0,14.4,273,0.04,-1.2,0.287,4841.25,Spring
13966,2013-04-07T23:00,7.3,73,4.7,967.0,0.0,0.0,0.0,0.0,0.0,14.3,205,0.04,0.7,0.312,4845.958333333333,Spring
13403,2013-04-04T01:00,-2.0,59,-5.4,1000.2,0.0,0.0,0.0,0.0,0.0,16.1,304,0.05,-1.2,0.28,4842.041666666667,Spring
20894,2013-05-26T02:00,3.0,100,-1.0,963.8,0.21,0.0,0.0,0.0,0.0,17.6,332,0.0,3.4,0.338,4894.083333333333,Spring
19360,2013-05-15T10:00,15.1,38,12.5,992.9,0.0,689.0,442.0,247.0,695.7,14.2,187,0.4,11.4,0.201,4883.416666666667,Spring
17073,2013-04-29T13:00,19.8,36,17.4,976.9,0.0,773.0,502.0,271.0,580.3,14.5,174,0.51,14.7,0.215,4867.541666666667,Spring
19723,2013-05-17T23:00,8.8,76,5.1,995.8,0.0,0.0,0.0,0.0,0.0,4.7,122,0.0,7.0,0.208,4885.958333333333,Spring
19667,2013-05-17T13:00,14.0,44,11.4,990.5,0.0,503.0,170.0,333.0,203.2,11.2,320,0.3,12.7,0.216,4885.541666666667,Spring
14662,2013-04-12T19:00,0.2,87,-2.7,977.0,0.07,1.0,0.0,1.0,0.0,12.0,131,0.02,0.2,0.362,4850.791666666667,Spring
17839,2013-05-04T21:00,12.8,68,13.9,991.3,0.0,0.0,0.0,0.0,0.0,11.2,130,0.06,13.2,0.241,4872.875,Spring
11576,2013-03-22T09:00,-6.3,75,-8.5,972.8,0.0,366.0,204.0,162.0,341.2,6.3,246,0.09,-1.9,0.333,4829.375,Spring
16162,2013-04-23T05:00,0.0,82,-1.2,1014.2,0.0,0.0,0.0,0.0,0.0,10.0,154,0.02,2.2,0.244,4861.208333333333,Spring
14353,2013-04-10T16:00,7.0,83,5.2,968.9,0.0,103.0,7.0,96.0,7.4,5.7,325,0.07,3.4,0.314,4848.666666666667,Spring
23265,2013-06-11T13:00,12.4,98,13.8,979.0,0.0,126.0,5.0,121.0,3.5,7.3,110,0.08,12.0,0.339,4910.541666666667,Spring
24044,2013-06-16T23:00,14.9,97,17.8,992.0,0.0,0.0,0.0,0.0,0.0,2.5,278,0.0,15.0,0.251,4915.958333333333,Spring
13987,2013-04-08T03:00,4.1,87,2.7,983.2,0.0,0.0,0.0,0.0,0.0,8.3,275,0.01,2.2,0.331,4846.125,Spring
13556,2013-04-05T03:00,1.1,69,-1.8,979.3,0.0,0.0,0.0,0.0,0.0,10.7,194,0.02,0.3,0.337,4843.125,Spring
18075,2013-05-06T12:00,20.7,29,19.4,1001.1,0.0,973.0,865.0,108.0,972.0,6.5,177,0.6,16.7,0.15,4874.5,Spring
19617,2013-05-17T05:00,7.1,86,6.0,986.7,0.0,12.0,4.0,8.0,0.0,10.1,325,0.03,8.1,0.223,4885.208333333333,Spring
17318,2013-05-01T06:00,6.5,83,8.3,997.1,0.0,80.0,49.0,31.0,186.2,4.8,132,0.04,5.5,0.278,4869.25,Spring
20882,2013-05-26T00:00,2.9,100,-0.1,985.0,0.07,0.0,0.0,0.0,0.0,20.9,345,0.0,3.5,0.342,4894.0,Spring
19444,2013-05-16T00:00,11.7,93,10.1,983.3,0.0,0.0,0.0,0.0,0.0,9.4,230,0.0,10.2,0.201,4884.0,Spring
17726,2013-05-04T02:00,8.9,80,7.7,1009.2,0.0,0.0,0.0,0.0,0.0,7.0,159,0.02,7.7,0.183,4872.083333333333,Spring
22086,2013-06-03T09:00,17.4,78,15.0,981.1,0.0,463.0,201.0,262.0,268.3,16.1,260,0.23,17.3,0.281,4902.375,Spring
16215,2013-04-23T14:00,10.0,62,4.7,981.3,0.0,512.0,197.0,315.0,346.3,15.9,147,0.23,6.1,0.252,4861.583333333333,Spring
15265,2013-04-17T00:00,12.1,91,13.2,997.0,0.0,0.0,0.0,0.0,0.0,12.1,260,0.02,8.9,0.272,4855.0,Spring
