,time,temperature_2m,relativehumidity_2m,apparent_temperature,surface_pressure,snowfall,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,windspeed_10m,winddirection_10m,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,days_since_Jan1_2000,season
14857,2020-04-13T04:00,7.3,100,6.2,978.9,0.0,0.0,0.0,0.0,0.0,14.6,142,0.01,5.9,0.342,7408.166666666667,Spring
12926,2020-03-30T18:00,2.6,100,0.5,969.8,0.21,23.0,1.0,22.0,6.5,6.0,155,0.02,1.0,0.324,7394.75,Spring
19642,2020-05-16T09:00,11.5,74,9.2,991.9,0.0,440.0,186.0,254.0,316.4,16.4,341,0.21,9.7,0.277,7441.375,Spring
16869,2020-04-27T03:00,2.9,100,0.5,988.6,0.14,0.0,0.0,0.0,0.0,12.3,15,0.0,2.8,0.29,7422.125,Spring
15239,2020-04-15T19:00,4.2,43,1.8,989.7,0.0,11.0,5.0,6.0,126.6,7.2,267,0.05,5.0,0.268,7410.791666666667,Spring
16627,2020-04-25T11:00,10.8,29,7.2,989.4,0.0,881.0,785.0,96.0,959.8,9.0,307,0.42,5.5,0.261,7420.458333333333,Spring
19030,2020-05-12T03:00,2.7,90,-1.2,978.9,0.0,0.0,0.0,0.0,0.0,8.1,283,0.01,3.5,0.349,7437.125,Spring
22049,2020-06-02T02:00,8.2,80,8.1,995.1,0.0,0.0,0.0,0.0,0.0,1.1,360,0.0,7.6,0.129,7458.083333333333,Spring
23292,2020-06-10T18:00,20.6,57,20.4,986.5,0.0,208.0,145.0,63.0,445.7,20.5,141,0.24,18.8,0.146,7466.75,Spring
13660,2020-04-04T20:00,9.7,78,10.5,993.1,0.0,0.0,0.0,0.0,0.0,2.5,262,0.0,5.6,0.284,7399.833333333333,Spring
23011,2020-06-08T19:00,19.6,50,19.2,982.9,0.0,107.0,62.0,45.0,529.8,4.4,9,0.07,18.4,0.209,7464.791666666667,Spring
11853,2020-03-23T07:00,-2.7,59,-8.7,987.9,0.0,40.0,0.0,40.0,0.0,15.4,147,0.04,-2.0,0.277,7387.291666666667,Spring
21425,2020-05-28T18:00,23.3,77,25.4,997.6,0.0,81.0,18.0,63.0,122.8,16.2,180,0.11,21.3,0.139,7453.75,Spring
13607,2020-04-04T11:00,6.1,85,6.6,984.0,0.0,164.0,23.0,141.0,16.4,2.5,315,0.09,4.7,0.365,7399.458333333333,Spring
14029,2020-04-07T10:00,10.3,39,7.9,980.0,0.0,704.0,616.0,88.0,904.8,5.6,285,0.34,5.6,0.331,7402.416666666667,Spring
13567,2020-04-04T05:00,3.9,98,3.9,998.7,0.0,0.0,0.0,0.0,0.0,2.7,23,0.0,3.5,0.268,7399.208333333333,Spring
19125,2020-05-12T19:00,4.7,45,1.5,969.9,0.0,47.0,18.0,29.0,161.8,10.7,290,0.07,4.9,0.252,7437.791666666667,Spring
13894,2020-04-06T11:00,11.6,36,11.2,994.0,0.0,819.0,705.0,114.0,915.4,9.3,324,0.43,9.4,0.265,7401.458333333333,Spring
15766,2020-04-19T11:00,10.8,52,9.8,985.9,0.0,815.0,685.0,130.0,891.0,20.5,208,0.42,6.7,0.233,7414.458333333333,Spring
13913,2020-04-06T14:00,8.8,31,4.5,983.9,0.0,738.0,592.0,146.0,894.6,22.2,283,0.34,4.0,0.311,7401.583333333333,Spring
15122,2020-04-15T00:00,5.0,51,3.8,992.1,0.0,0.0,0.0,0.0,0.0,1.3,326,0.0,4.1,0.282,7410.0,Spring
15225,2020-04-15T17:00,4.9,40,-2.2,964.5,0.0,308.0,210.0,98.0,507.5,14.4,283,0.13,4.3,0.272,7410.708333333333,Spring
13694,2020-04-05T02:00,3.4,93,3.7,998.5,0.0,0.0,0.0,0.0,0.0,1.5,166,0.0,2.8,0.259,7400.083333333333,Spring
19375,2020-05-14T13:00,16.7,29,17.5,1003.4,0.0,948.0,846.0,102.0,956.7,5.9,223,0.57,12.3,0.197,7439.541666666667,Spring
20824,2020-05-24T14:00,22.1,35,23.8,1004.4,0.0,843.0,678.0,165.0,808.5,14.2,173,0.61,18.3,0.153,7449.583333333333,Spring
